Datum;von;bis;Spotmarktpreis 2024;Spotmarktpreise 2030 SE;Spotmarktpreise 2030 ME;Spotmarktpreise 2030 LE;Spotmarktpreise 2040 SE;Spotmarktpreise 2040 ME;Spotmarktpreise 2040 LE;Vertriebsaufschlag;Netzentgelte 2030 SE;Netzentgelte 2030 ME;Netzentgelte 2030 LE;Netzentgelte 2040 SE;Netzentgelte 2040 ME;Netzentgelte 2040 LE;Steuern und Abgaben 2030 und 2040;Strompreis dyn. 2030 SE;Strompreis dyn. 2030 ME;Strompreis dyn. 2030 LE;Strompreis dyn. 2040 SE;Strompreis dyn. 2040 ME;Strompreis dyn. 2040 LE
15.08.2024;11:00;12:00;1,994;2,1952;1,994;1,7928;1,795801;0,8932;-0,009;8;9,8;11,35;12,9;7;7,5;8;14;33,9952;35,344;36,6928;30,795801;30,3932;29,991
15.08.2024;12:00;13:00;0,986;1,3888;0,986;0,5832;1,090201;-0,2156;-1,521;8;9,8;11,35;12,9;7;7,5;8;14;33,1888;34,336;35,4832;30,090201;29,2844;28,479
15.08.2024;13:00;14:00;0,001;0,6008;0,001;-0,5988;0,400701;-1,2991;-2,9985;8;9,8;11,35;12,9;7;7,5;8;14;32,4008;33,351;34,3012;29,400701;28,2009;27,0015
15.08.2024;14:00;15:00;-0,004;0,5968;-0,004;-0,6048;0,397201;-1,3046;-3,006;8;9,8;11,35;12,9;7;7,5;8;14;32,3968;33,346;34,2952;29,397201;28,1954;26,994
15.08.2024;15:00;16:00;0,425;0,94;0,425;-0,09;0,697501;-0,8327;-2,3625;8;9,8;11,35;12,9;7;7,5;8;14;32,74;33,775;34,81;29,697501;28,6673;27,6375
15.08.2024;16:00;17:00;3,341;3,2728;3,341;3,4092;2,738701;2,3749;2,0115;8;9,8;11,35;12,9;7;7,5;8;14;35,0728;36,691;38,3092;31,738701;31,8749;32,0115
15.08.2024;17:00;18:00;7,726;6,7808;7,726;8,6712;5,808201;7,1984;8,589;8;9,8;11,35;12,9;7;7,5;8;14;38,5808;41,076;43,5712;34,808201;36,6984;38,589
15.08.2024;18:00;19:00;11,993;10,1944;11,993;13,7916;8,795101;11,8921;14,9895;8;9,8;11,35;12,9;7;7,5;8;14;41,9944;45,343;48,6916;37,795101;41,3921;44,9895
15.08.2024;19:00;20:00;14,251;12,0008;14,251;16,5012;10,375701;14,3759;18,3765;8;9,8;11,35;12,9;7;7,5;8;14;43,8008;47,601;51,4012;39,375701;43,8759;48,3765
15.08.2024;20:00;21:00;16,03;13,424;16,03;18,636;11,621001;16,3328;21,045;8;9,8;11,35;12,9;7;7,5;8;14;45,224;49,38;53,536;40,621001;45,8328;51,045
15.08.2024;21:00;22:00;14,084;11,8672;14,084;16,3008;10,258801;14,1922;18,126;8;9,8;11,35;12,9;7;7,5;8;14;43,6672;47,434;51,2008;39,258801;43,6922;48,126
15.08.2024;22:00;23:00;11,887;10,1096;11,887;13,6644;8,720901;11,7755;14,8305;8;9,8;11,35;12,9;7;7,5;8;14;41,9096;45,237;48,5644;37,720901;41,2755;44,8305
15.08.2024;23:00;00:00;9,494;8,1952;9,494;10,7928;7,045801;9,1432;11,241;8;9,8;11,35;12,9;7;7,5;8;14;39,9952;42,844;45,6928;36,045801;38,6432;41,241
16.08.2024;00:00;01:00;10,897;9,3176;10,897;12,4764;8,027901;10,6865;13,3455;8;9,8;11,35;12,9;7;7,5;8;14;41,1176;44,247;47,3764;37,027901;40,1865;43,3455
16.08.2024;01:00;02:00;8,678;7,5424;8,678;9,8136;6,474601;8,2456;10,017;8;9,8;11,35;12,9;7;7,5;8;14;39,3424;42,028;44,7136;35,474601;37,7456;40,017
16.08.2024;02:00;03:00;8,558;7,4464;8,558;9,6696;6,390601;8,1136;9,837;8;9,8;11,35;12,9;7;7,5;8;14;39,2464;41,908;44,5696;35,390601;37,6136;39,837
16.08.2024;03:00;04:00;8,583;7,4664;8,583;9,6996;6,408101;8,1411;9,8745;8;9,8;11,35;12,9;7;7,5;8;14;39,2664;41,933;44,5996;35,408101;37,6411;39,8745
16.08.2024;04:00;05:00;8,776;7,6208;8,776;9,9312;6,543201;8,3534;10,164;8;9,8;11,35;12,9;7;7,5;8;14;39,4208;42,126;44,8312;35,543201;37,8534;40,164
16.08.2024;05:00;06:00;9,205;7,964;9,205;10,446;6,843501;8,8253;10,8075;8;9,8;11,35;12,9;7;7,5;8;14;39,764;42,555;45,346;35,843501;38,3253;40,8075
16.08.2024;06:00;07:00;12,842;10,8736;12,842;14,8104;9,389401;12,826;16,263;8;9,8;11,35;12,9;7;7,5;8;14;42,6736;46,192;49,7104;38,389401;42,326;46,263
16.08.2024;07:00;08:00;13,491;11,3928;13,491;15,5892;9,843701;13,5399;17,2365;8;9,8;11,35;12,9;7;7,5;8;14;43,1928;46,841;50,4892;38,843701;43,0399;47,2365
16.08.2024;08:00;09:00;12,483;10,5864;12,483;14,3796;9,138101;12,4311;15,7245;8;9,8;11,35;12,9;7;7,5;8;14;42,3864;45,833;49,2796;38,138101;41,9311;45,7245
16.08.2024;09:00;10:00;10,095;8,676;10,095;11,514;7,466501;9,8043;12,1425;8;9,8;11,35;12,9;7;7,5;8;14;40,476;43,445;46,414;36,466501;39,3043;42,1425
16.08.2024;10:00;11:00;7,615;6,692;7,615;8,538;5,730501;7,0763;8,4225;8;9,8;11,35;12,9;7;7,5;8;14;38,492;40,965;43,438;34,730501;36,5763;38,4225
16.08.2024;11:00;12:00;5,983;5,3864;5,983;6,5796;4,588101;5,2811;5,9745;8;9,8;11,35;12,9;7;7,5;8;14;37,1864;39,333;41,4796;33,588101;34,7811;35,9745
16.08.2024;12:00;13:00;5,068;4,6544;5,068;5,4816;3,947601;4,2746;4,602;8;9,8;11,35;12,9;7;7,5;8;14;36,4544;38,418;40,3816;32,947601;33,7746;34,602
16.08.2024;13:00;14:00;4,993;4,5944;4,993;5,3916;3,895101;4,1921;4,4895;8;9,8;11,35;12,9;7;7,5;8;14;36,3944;38,343;40,2916;32,895101;33,6921;34,4895
16.08.2024;14:00;15:00;4,757;4,4056;4,757;5,1084;3,729901;3,9325;4,1355;8;9,8;11,35;12,9;7;7,5;8;14;36,2056;38,107;40,0084;32,729901;33,4325;34,1355
16.08.2024;15:00;16:00;5,516;5,0128;5,516;6,0192;4,261201;4,7674;5,274;8;9,8;11,35;12,9;7;7,5;8;14;36,8128;38,866;40,9192;33,261201;34,2674;35,274
16.08.2024;16:00;17:00;8,267;7,2136;8,267;9,3204;6,186901;7,7935;9,4005;8;9,8;11,35;12,9;7;7,5;8;14;39,0136;41,617;44,2204;35,186901;37,2935;39,4005
16.08.2024;17:00;18:00;10,376;8,9008;10,376;11,8512;7,663201;10,1134;12,564;8;9,8;11,35;12,9;7;7,5;8;14;40,7008;43,726;46,7512;36,663201;39,6134;42,564
16.08.2024;18:00;19:00;13,492;11,3936;13,492;15,5904;9,844401;13,541;17,238;8;9,8;11,35;12,9;7;7,5;8;14;43,1936;46,842;50,4904;38,844401;43,041;47,238
16.08.2024;19:00;20:00;23,052;19,0416;23,052;27,0624;16,536401;24,057;31,578;8;9,8;11,35;12,9;7;7,5;8;14;50,8416;56,402;61,9624;45,536401;53,557;61,578
16.08.2024;20:00;21:00;24,312;20,0496;24,312;28,5744;17,418401;25,443;33,468;8;9,8;11,35;12,9;7;7,5;8;14;51,8496;57,662;63,4744;46,418401;54,943;63,468
16.08.2024;21:00;22:00;17,183;14,3464;17,183;20,0196;12,428101;17,6011;22,7745;8;9,8;11,35;12,9;7;7,5;8;14;46,1464;50,533;54,9196;41,428101;47,1011;52,7745
16.08.2024;22:00;23:00;13,454;11,3632;13,454;15,5448;9,817801;13,4992;17,181;8;9,8;11,35;12,9;7;7,5;8;14;43,1632;46,804;50,4448;38,817801;42,9992;47,181
16.08.2024;23:00;00:00;11,617;9,8936;11,617;13,3404;8,531901;11,4785;14,4255;8;9,8;11,35;12,9;7;7,5;8;14;41,6936;44,967;48,2404;37,531901;40,9785;44,4255
17.08.2024;00:00;01:00;10,711;9,1688;10,711;12,2532;7,897701;10,4819;13,0665;8;9,8;11,35;12,9;7;7,5;8;14;40,9688;44,061;47,1532;36,897701;39,9819;43,0665
17.08.2024;01:00;02:00;10,926;9,3408;10,926;12,5112;8,048201;10,7184;13,389;8;9,8;11,35;12,9;7;7,5;8;14;41,1408;44,276;47,4112;37,048201;40,2184;43,389
17.08.2024;02:00;03:00;10,313;8,8504;10,313;11,7756;7,619101;10,0441;12,4695;8;9,8;11,35;12,9;7;7,5;8;14;40,6504;43,663;46,6756;36,619101;39,5441;42,4695
17.08.2024;03:00;04:00;10,182;8,7456;10,182;11,6184;7,527401;9,9;12,273;8;9,8;11,35;12,9;7;7,5;8;14;40,5456;43,532;46,5184;36,527401;39,4;42,273
17.08.2024;04:00;05:00;11,059;9,4472;11,059;12,6708;8,141301;10,8647;13,5885;8;9,8;11,35;12,9;7;7,5;8;14;41,2472;44,409;47,5708;37,141301;40,3647;43,5885
17.08.2024;05:00;06:00;11,084;9,4672;11,084;12,7008;8,158801;10,8922;13,626;8;9,8;11,35;12,9;7;7,5;8;14;41,2672;44,434;47,6008;37,158801;40,3922;43,626
17.08.2024;06:00;07:00;10,67;9,136;10,67;12,204;7,869001;10,4368;13,005;8;9,8;11,35;12,9;7;7,5;8;14;40,936;44,02;47,104;36,869001;39,9368;43,005
17.08.2024;07:00;08:00;10,397;8,9176;10,397;11,8764;7,677901;10,1365;12,5955;8;9,8;11,35;12,9;7;7,5;8;14;40,7176;43,747;46,7764;36,677901;39,6365;42,5955
17.08.2024;08:00;09:00;10,343;8,8744;10,343;11,8116;7,640101;10,0771;12,5145;8;9,8;11,35;12,9;7;7,5;8;14;40,6744;43,693;46,7116;36,640101;39,5771;42,5145
17.08.2024;09:00;10:00;8,4;7,32;8,4;9,48;6,280001;7,9398;9,6;8;9,8;11,35;12,9;7;7,5;8;14;39,12;41,75;44,38;35,280001;37,4398;39,6
17.08.2024;10:00;11:00;6,949;6,1592;6,949;7,7388;5,264301;6,3437;7,4235;8;9,8;11,35;12,9;7;7,5;8;14;37,9592;40,299;42,6388;34,264301;35,8437;37,4235
17.08.2024;11:00;12:00;5,428;4,9424;5,428;5,9136;4,199601;4,6706;5,142;8;9,8;11,35;12,9;7;7,5;8;14;36,7424;38,778;40,8136;33,199601;34,1706;35,142
17.08.2024;12:00;13:00;4,693;4,3544;4,693;5,0316;3,685101;3,8621;4,0395;8;9,8;11,35;12,9;7;7,5;8;14;36,1544;38,043;39,9316;32,685101;33,3621;34,0395
17.08.2024;13:00;14:00;4,071;3,8568;4,071;4,2852;3,249701;3,1779;3,1065;8;9,8;11,35;12,9;7;7,5;8;14;35,6568;37,421;39,1852;32,249701;32,6779;33,1065
17.08.2024;14:00;15:00;3,943;3,7544;3,943;4,1316;3,160101;3,0371;2,9145;8;9,8;11,35;12,9;7;7,5;8;14;35,5544;37,293;39,0316;32,160101;32,5371;32,9145
17.08.2024;15:00;16:00;3,956;3,7648;3,956;4,1472;3,169201;3,0514;2,934;8;9,8;11,35;12,9;7;7,5;8;14;35,5648;37,306;39,0472;32,169201;32,5514;32,934
17.08.2024;16:00;17:00;5,909;5,3272;5,909;6,4908;4,536301;5,1997;5,8635;8;9,8;11,35;12,9;7;7,5;8;14;37,1272;39,259;41,3908;33,536301;34,6997;35,8635
17.08.2024;17:00;18:00;8,84;7,672;8,84;10,008;6,588001;8,4238;10,26;8;9,8;11,35;12,9;7;7,5;8;14;39,472;42,19;44,908;35,588001;37,9238;40,26
17.08.2024;18:00;19:00;11,968;10,1744;11,968;13,7616;8,777601;11,8646;14,952;8;9,8;11,35;12,9;7;7,5;8;14;41,9744;45,318;48,6616;37,777601;41,3646;44,952
17.08.2024;19:00;20:00;14,056;11,8448;14,056;16,2672;10,239201;14,1614;18,084;8;9,8;11,35;12,9;7;7,5;8;14;43,6448;47,406;51,1672;39,239201;43,6614;48,084
17.08.2024;20:00;21:00;14,918;12,5344;14,918;17,3016;10,842601;15,1096;19,377;8;9,8;11,35;12,9;7;7,5;8;14;44,3344;48,268;52,2016;39,842601;44,6096;49,377
17.08.2024;21:00;22:00;12,698;10,7584;12,698;14,6376;9,288601;12,6676;16,047;8;9,8;11,35;12,9;7;7,5;8;14;42,5584;46,048;49,5376;38,288601;42,1676;46,047
17.08.2024;22:00;23:00;11,67;9,936;11,67;13,404;8,569001;11,5368;14,505;8;9,8;11,35;12,9;7;7,5;8;14;41,736;45,02;48,304;37,569001;41,0368;44,505
17.08.2024;23:00;00:00;10,582;9,0656;10,582;12,0984;7,807401;10,34;12,873;8;9,8;11,35;12,9;7;7,5;8;14;40,8656;43,932;46,9984;36,807401;39,84;42,873
18.08.2024;00:00;01:00;11,182;9,5456;11,182;12,8184;8,227401;11;13,773;8;9,8;11,35;12,9;7;7,5;8;14;41,3456;44,532;47,7184;37,227401;40,5;43,773
18.08.2024;01:00;02:00;11,28;9,624;11,28;12,936;8,296001;11,1078;13,92;8;9,8;11,35;12,9;7;7,5;8;14;41,424;44,63;47,836;37,296001;40,6078;43,92
18.08.2024;02:00;03:00;10,617;9,0936;10,617;12,1404;7,831901;10,3785;12,9255;8;9,8;11,35;12,9;7;7,5;8;14;40,8936;43,967;47,0404;36,831901;39,8785;42,9255
18.08.2024;03:00;04:00;10,622;9,0976;10,622;12,1464;7,835401;10,384;12,933;8;9,8;11,35;12,9;7;7,5;8;14;40,8976;43,972;47,0464;36,835401;39,884;42,933
18.08.2024;04:00;05:00;10,475;8,98;10,475;11,97;7,732501;10,2223;12,7125;8;9,8;11,35;12,9;7;7,5;8;14;40,78;43,825;46,87;36,732501;39,7223;42,7125
18.08.2024;05:00;06:00;10,497;8,9976;10,497;11,9964;7,747901;10,2465;12,7455;8;9,8;11,35;12,9;7;7,5;8;14;40,7976;43,847;46,8964;36,747901;39,7465;42,7455
18.08.2024;06:00;07:00;9,953;8,5624;9,953;11,3436;7,367101;9,6481;11,9295;8;9,8;11,35;12,9;7;7,5;8;14;40,3624;43,303;46,2436;36,367101;39,1481;41,9295
18.08.2024;07:00;08:00;9,52;8,216;9,52;10,824;7,064001;9,1718;11,28;8;9,8;11,35;12,9;7;7,5;8;14;40,016;42,87;45,724;36,064001;38,6718;41,28
18.08.2024;08:00;09:00;8,82;7,656;8,82;9,984;6,574001;8,4018;10,23;8;9,8;11,35;12,9;7;7,5;8;14;39,456;42,17;44,884;35,574001;37,9018;40,23
18.08.2024;09:00;10:00;8,232;7,1856;8,232;9,2784;6,162401;7,755;9,348;8;9,8;11,35;12,9;7;7,5;8;14;38,9856;41,582;44,1784;35,162401;37,255;39,348
18.08.2024;10:00;11:00;7,212;6,3696;7,212;8,0544;5,448401;6,633;7,818;8;9,8;11,35;12,9;7;7,5;8;14;38,1696;40,562;42,9544;34,448401;36,133;37,818
18.08.2024;11:00;12:00;7,252;6,4016;7,252;8,1024;5,476401;6,677;7,878;8;9,8;11,35;12,9;7;7,5;8;14;38,2016;40,602;43,0024;34,476401;36,177;37,878
18.08.2024;12:00;13:00;6,603;5,8824;6,603;7,3236;5,022101;5,9631;6,9045;8;9,8;11,35;12,9;7;7,5;8;14;37,6824;39,953;42,2236;34,022101;35,4631;36,9045
18.08.2024;13:00;14:00;3,364;3,2912;3,364;3,4368;2,754801;2,4002;2,046;8;9,8;11,35;12,9;7;7,5;8;14;35,0912;36,714;38,3368;31,754801;31,9002;32,046
18.08.2024;14:00;15:00;1,772;2,0176;1,772;1,5264;1,640401;0,649;-0,342;8;9,8;11,35;12,9;7;7,5;8;14;33,8176;35,122;36,4264;30,640401;30,149;29,658
18.08.2024;15:00;16:00;5,128;4,7024;5,128;5,5536;3,989601;4,3406;4,692;8;9,8;11,35;12,9;7;7,5;8;14;36,5024;38,478;40,4536;32,989601;33,8406;34,692
18.08.2024;16:00;17:00;6,986;6,1888;6,986;7,7832;5,290201;6,3844;7,479;8;9,8;11,35;12,9;7;7,5;8;14;37,9888;40,336;42,6832;34,290201;35,8844;37,479
18.08.2024;17:00;18:00;8,239;7,1912;8,239;9,2868;6,167301;7,7627;9,3585;8;9,8;11,35;12,9;7;7,5;8;14;38,9912;41,589;44,1868;35,167301;37,2627;39,3585
18.08.2024;18:00;19:00;9,385;8,108;9,385;10,662;6,969501;9,0233;11,0775;8;9,8;11,35;12,9;7;7,5;8;14;39,908;42,735;45,562;35,969501;38,5233;41,0775
18.08.2024;19:00;20:00;10,993;9,3944;10,993;12,5916;8,095101;10,7921;13,4895;8;9,8;11,35;12,9;7;7,5;8;14;41,1944;44,343;47,4916;37,095101;40,2921;43,4895
18.08.2024;20:00;21:00;11,568;9,8544;11,568;13,2816;8,497601;11,4246;14,352;8;9,8;11,35;12,9;7;7,5;8;14;41,6544;44,918;48,1816;37,497601;40,9246;44,352
18.08.2024;21:00;22:00;10,983;9,3864;10,983;12,5796;8,088101;10,7811;13,4745;8;9,8;11,35;12,9;7;7,5;8;14;41,1864;44,333;47,4796;37,088101;40,2811;43,4745
18.08.2024;22:00;23:00;11,14;9,512;11,14;12,768;8,198001;10,9538;13,71;8;9,8;11,35;12,9;7;7,5;8;14;41,312;44,49;47,668;37,198001;40,4538;43,71
18.08.2024;23:00;00:00;9,945;8,556;9,945;11,334;7,361501;9,6393;11,9175;8;9,8;11,35;12,9;7;7,5;8;14;40,356;43,295;46,234;36,361501;39,1393;41,9175
19.08.2024;00:00;01:00;9,739;8,3912;9,739;11,0868;7,217301;9,4127;11,6085;8;9,8;11,35;12,9;7;7,5;8;14;40,1912;43,089;45,9868;36,217301;38,9127;41,6085
19.08.2024;01:00;02:00;9,01;7,808;9,01;10,212;6,707001;8,6108;10,515;8;9,8;11,35;12,9;7;7,5;8;14;39,608;42,36;45,112;35,707001;38,1108;40,515
19.08.2024;02:00;03:00;8,87;7,696;8,87;10,044;6,609001;8,4568;10,305;8;9,8;11,35;12,9;7;7,5;8;14;39,496;42,22;44,944;35,609001;37,9568;40,305
19.08.2024;03:00;04:00;8,486;7,3888;8,486;9,5832;6,340201;8,0344;9,729;8;9,8;11,35;12,9;7;7,5;8;14;39,1888;41,836;44,4832;35,340201;37,5344;39,729
19.08.2024;04:00;05:00;8,45;7,36;8,45;9,54;6,315001;7,9948;9,675;8;9,8;11,35;12,9;7;7,5;8;14;39,16;41,8;44,44;35,315001;37,4948;39,675
19.08.2024;05:00;06:00;8,797;7,6376;8,797;9,9564;6,557901;8,3765;10,1955;8;9,8;11,35;12,9;7;7,5;8;14;39,4376;42,147;44,8564;35,557901;37,8765;40,1955
19.08.2024;06:00;07:00;12,9;10,92;12,9;14,88;9,430001;12,8898;16,35;8;9,8;11,35;12,9;7;7,5;8;14;42,72;46,25;49,78;38,430001;42,3898;46,35
19.08.2024;07:00;08:00;15,233;12,7864;15,233;17,6796;11,063101;15,4561;19,8495;8;9,8;11,35;12,9;7;7,5;8;14;44,5864;48,583;52,5796;40,063101;44,9561;49,8495
19.08.2024;08:00;09:00;12,96;10,968;12,96;14,952;9,472001;12,9558;16,44;8;9,8;11,35;12,9;7;7,5;8;14;42,768;46,31;49,852;38,472001;42,4558;46,44
19.08.2024;09:00;10:00;11,258;9,6064;11,258;12,9096;8,280601;11,0836;13,887;8;9,8;11,35;12,9;7;7,5;8;14;41,4064;44,608;47,8096;37,280601;40,5836;43,887
19.08.2024;10:00;11:00;9,69;8,352;9,69;11,028;7,183001;9,3588;11,535;8;9,8;11,35;12,9;7;7,5;8;14;40,152;43,04;45,928;36,183001;38,8588;41,535
19.08.2024;11:00;12:00;8,974;7,7792;8,974;10,1688;6,681801;8,5712;10,461;8;9,8;11,35;12,9;7;7,5;8;14;39,5792;42,324;45,0688;35,681801;38,0712;40,461
19.08.2024;12:00;13:00;8,438;7,3504;8,438;9,5256;6,306601;7,9816;9,657;8;9,8;11,35;12,9;7;7,5;8;14;39,1504;41,788;44,4256;35,306601;37,4816;39,657
19.08.2024;13:00;14:00;7,887;6,9096;7,887;8,8644;5,920901;7,3755;8,8305;8;9,8;11,35;12,9;7;7,5;8;14;38,7096;41,237;43,7644;34,920901;36,8755;38,8305
19.08.2024;14:00;15:00;8,021;7,0168;8,021;9,0252;6,014701;7,5229;9,0315;8;9,8;11,35;12,9;7;7,5;8;14;38,8168;41,371;43,9252;35,014701;37,0229;39,0315
19.08.2024;15:00;16:00;7,99;6,992;7,99;8,988;5,993001;7,4888;8,985;8;9,8;11,35;12,9;7;7,5;8;14;38,792;41,34;43,888;34,993001;36,9888;38,985
19.08.2024;16:00;17:00;8,405;7,324;8,405;9,486;6,283501;7,9453;9,6075;8;9,8;11,35;12,9;7;7,5;8;14;39,124;41,755;44,386;35,283501;37,4453;39,6075
19.08.2024;17:00;18:00;10,07;8,656;10,07;11,484;7,449001;9,7768;12,105;8;9,8;11,35;12,9;7;7,5;8;14;40,456;43,42;46,384;36,449001;39,2768;42,105
19.08.2024;18:00;19:00;11,397;9,7176;11,397;13,0764;8,377901;11,2365;14,0955;8;9,8;11,35;12,9;7;7,5;8;14;41,5176;44,747;47,9764;37,377901;40,7365;44,0955
19.08.2024;19:00;20:00;20;16,6;20;23,4;14,400001;20,6998;27;8;9,8;11,35;12,9;7;7,5;8;14;48,4;53,35;58,3;43,400001;50,1998;57
19.08.2024;20:00;21:00;20,383;16,9064;20,383;23,8596;14,668101;21,1211;27,5745;8;9,8;11,35;12,9;7;7,5;8;14;48,7064;53,733;58,7596;43,668101;50,6211;57,5745
19.08.2024;21:00;22:00;14,011;11,8088;14,011;16,2132;10,207701;14,1119;18,0165;8;9,8;11,35;12,9;7;7,5;8;14;43,6088;47,361;51,1132;39,207701;43,6119;48,0165
19.08.2024;22:00;23:00;10,082;8,6656;10,082;11,4984;7,457401;9,79;12,123;8;9,8;11,35;12,9;7;7,5;8;14;40,4656;43,432;46,3984;36,457401;39,29;42,123
19.08.2024;23:00;00:00;8,62;7,496;8,62;9,744;6,434001;8,1818;9,93;8;9,8;11,35;12,9;7;7,5;8;14;39,296;41,97;44,644;35,434001;37,6818;39,93
20.08.2024;00:00;01:00;9,36;8,088;9,36;10,632;6,952001;8,9958;11,04;8;9,8;11,35;12,9;7;7,5;8;14;39,888;42,71;45,532;35,952001;38,4958;41,04
20.08.2024;01:00;02:00;8,955;7,764;8,955;10,146;6,668501;8,5503;10,4325;8;9,8;11,35;12,9;7;7,5;8;14;39,564;42,305;45,046;35,668501;38,0503;40,4325
20.08.2024;02:00;03:00;8,85;7,68;8,85;10,02;6,595001;8,4348;10,275;8;9,8;11,35;12,9;7;7,5;8;14;39,48;42,2;44,92;35,595001;37,9348;40,275
20.08.2024;03:00;04:00;8,931;7,7448;8,931;10,1172;6,651701;8,5239;10,3965;8;9,8;11,35;12,9;7;7,5;8;14;39,5448;42,281;45,0172;35,651701;38,0239;40,3965
20.08.2024;04:00;05:00;8,619;7,4952;8,619;9,7428;6,433301;8,1807;9,9285;8;9,8;11,35;12,9;7;7,5;8;14;39,2952;41,969;44,6428;35,433301;37,6807;39,9285
20.08.2024;05:00;06:00;8,997;7,7976;8,997;10,1964;6,697901;8,5965;10,4955;8;9,8;11,35;12,9;7;7,5;8;14;39,5976;42,347;45,0964;35,697901;38,0965;40,4955
20.08.2024;06:00;07:00;12,306;10,4448;12,306;14,1672;9,014201;12,2364;15,459;8;9,8;11,35;12,9;7;7,5;8;14;42,2448;45,656;49,0672;38,014201;41,7364;45,459
20.08.2024;07:00;08:00;13,323;11,2584;13,323;15,3876;9,726101;13,3551;16,9845;8;9,8;11,35;12,9;7;7,5;8;14;43,0584;46,673;50,2876;38,726101;42,8551;46,9845
20.08.2024;08:00;09:00;12,297;10,4376;12,297;14,1564;9,007901;12,2265;15,4455;8;9,8;11,35;12,9;7;7,5;8;14;42,2376;45,647;49,0564;38,007901;41,7265;45,4455
20.08.2024;09:00;10:00;10,309;8,8472;10,309;11,7708;7,616301;10,0397;12,4635;8;9,8;11,35;12,9;7;7,5;8;14;40,6472;43,659;46,6708;36,616301;39,5397;42,4635
20.08.2024;10:00;11:00;7,501;6,6008;7,501;8,4012;5,650701;6,9509;8,2515;8;9,8;11,35;12,9;7;7,5;8;14;38,4008;40,851;43,3012;34,650701;36,4509;38,2515
20.08.2024;11:00;12:00;5,013;4,6104;5,013;5,4156;3,909101;4,2141;4,5195;8;9,8;11,35;12,9;7;7,5;8;14;36,4104;38,363;40,3156;32,909101;33,7141;34,5195
20.08.2024;12:00;13:00;3,769;3,6152;3,769;3,9228;3,038301;2,8457;2,6535;8;9,8;11,35;12,9;7;7,5;8;14;35,4152;37,119;38,8228;32,038301;32,3457;32,6535
20.08.2024;13:00;14:00;1,822;2,0576;1,822;1,5864;1,675401;0,704;-0,267;8;9,8;11,35;12,9;7;7,5;8;14;33,8576;35,172;36,4864;30,675401;30,204;29,733
20.08.2024;14:00;15:00;2,036;2,2288;2,036;1,8432;1,825201;0,9394;0,054;8;9,8;11,35;12,9;7;7,5;8;14;34,0288;35,386;36,7432;30,825201;30,4394;30,054
20.08.2024;15:00;16:00;4,89;4,512;4,89;5,268;3,823001;4,0788;4,335;8;9,8;11,35;12,9;7;7,5;8;14;36,312;38,24;40,168;32,823001;33,5788;34,335
20.08.2024;16:00;17:00;8,215;7,172;8,215;9,258;6,150501;7,7363;9,3225;8;9,8;11,35;12,9;7;7,5;8;14;38,972;41,565;44,158;35,150501;37,2363;39,3225
20.08.2024;17:00;18:00;10,45;8,96;10,45;11,94;7,715001;10,1948;12,675;8;9,8;11,35;12,9;7;7,5;8;14;40,76;43,8;46,84;36,715001;39,6948;42,675
20.08.2024;18:00;19:00;11,807;10,0456;11,807;13,5684;8,664901;11,6875;14,7105;8;9,8;11,35;12,9;7;7,5;8;14;41,8456;45,157;48,4684;37,664901;41,1875;44,7105
20.08.2024;19:00;20:00;15,881;13,3048;15,881;18,4572;11,516701;16,1689;20,8215;8;9,8;11,35;12,9;7;7,5;8;14;45,1048;49,231;53,3572;40,516701;45,6689;50,8215
20.08.2024;20:00;21:00;15,471;12,9768;15,471;17,9652;11,229701;15,7179;20,2065;8;9,8;11,35;12,9;7;7,5;8;14;44,7768;48,821;52,8652;40,229701;45,2179;50,2065
20.08.2024;21:00;22:00;12,089;10,2712;12,089;13,9068;8,862301;11,9977;15,1335;8;9,8;11,35;12,9;7;7,5;8;14;42,0712;45,439;48,8068;37,862301;41,4977;45,1335
20.08.2024;22:00;23:00;10,382;8,9056;10,382;11,8584;7,667401;10,12;12,573;8;9,8;11,35;12,9;7;7,5;8;14;40,7056;43,732;46,7584;36,667401;39,62;42,573
20.08.2024;23:00;00:00;9,796;8,4368;9,796;11,1552;7,257201;9,4754;11,694;8;9,8;11,35;12,9;7;7,5;8;14;40,2368;43,146;46,0552;36,257201;38,9754;41,694
21.08.2024;00:00;01:00;8,736;7,5888;8,736;9,8832;6,515201;8,3094;10,104;8;9,8;11,35;12,9;7;7,5;8;14;39,3888;42,086;44,7832;35,515201;37,8094;40,104
21.08.2024;01:00;02:00;8,2;7,16;8,2;9,24;6,140001;7,7198;9,3;8;9,8;11,35;12,9;7;7,5;8;14;38,96;41,55;44,14;35,140001;37,2198;39,3
21.08.2024;02:00;03:00;6,593;5,8744;6,593;7,3116;5,015101;5,9521;6,8895;8;9,8;11,35;12,9;7;7,5;8;14;37,6744;39,943;42,2116;34,015101;35,4521;36,8895
21.08.2024;03:00;04:00;5,609;5,0872;5,609;6,1308;4,326301;4,8697;5,4135;8;9,8;11,35;12,9;7;7,5;8;14;36,8872;38,959;41,0308;33,326301;34,3697;35,4135
21.08.2024;04:00;05:00;6,042;5,4336;6,042;6,6504;4,629401;5,346;6,063;8;9,8;11,35;12,9;7;7,5;8;14;37,2336;39,392;41,5504;33,629401;34,846;36,063
